match_no,date,stage,venue,city,innings,batting_team,bowling_team,batting_team_full,bowling_team_full,over,legal_ball_number,is_legal_delivery,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,runs_this_ball,is_wicket,wicket_type,player_dismissed,fielder,total_runs,total_wickets,wickets_remaining,balls_bowled,balls_remaining,crr,is_boundary,is_dot,phase,target,runs_to_win,rrr
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,4.6,30,1,Aiden Markram,Mukesh Kumar,0,0,0,0,0,0,0,0,,,,37,1,9,30,90,7.4,0,1,Powerplay,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,5.1,31,1,Mitchell Marsh,Axar Patel,0,0,0,0,0,0,0,0,,,,37,1,9,31,89,7.16,0,1,Powerplay,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,5.2,32,1,Mitchell Marsh,Axar Patel,0,4,0,0,1,0,4,0,,,,41,1,9,32,88,7.69,0,0,Powerplay,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,5.3,33,1,Mitchell Marsh,Axar Patel,1,0,0,0,0,0,1,0,,,,42,1,9,33,87,7.64,0,0,Powerplay,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,5.4,34,1,Aiden Markram,Axar Patel,6,0,0,0,0,0,6,0,,,,48,1,9,34,86,8.47,1,0,Powerplay,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,5.5,35,1,Aiden Markram,Axar Patel,0,0,0,0,0,0,0,1,bowled,Aiden Markram,,48,2,8,35,85,8.23,0,1,Powerplay,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,5.6,36,1,Ayush Badoni,Axar Patel,0,0,0,0,0,0,0,0,,,,48,2,8,36,84,8,0,1,Powerplay,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,6.1,37,1,Mitchell Marsh,Natarajan,1,0,0,0,0,0,1,0,,,,49,2,8,37,83,7.95,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,6.2,38,1,Ayush Badoni,Natarajan,0,0,0,0,0,0,0,0,,,,49,2,8,38,82,7.74,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,6.3,39,1,Ayush Badoni,Natarajan,0,0,0,0,0,0,0,1,caught,Ayush Badoni,Rahul,49,3,7,39,81,7.54,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,6.4,40,1,Nicholas Pooran,Natarajan,0,0,0,0,0,0,0,0,,,,49,3,7,40,80,7.35,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,6.5,41,1,Nicholas Pooran,Natarajan,1,0,0,0,0,0,1,0,,,,50,3,7,41,79,7.32,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,6.6,42,1,Mitchell Marsh,Natarajan,0,0,0,0,0,0,0,0,,,,50,3,7,42,78,7.14,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,7.1,43,1,Nicholas Pooran,Kuldeep Yadav,4,0,0,0,0,0,4,0,,,,54,3,7,43,77,7.53,1,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,7.2,44,1,Nicholas Pooran,Kuldeep Yadav,0,0,0,0,0,0,0,0,,,,54,3,7,44,76,7.36,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,7.3,45,1,Nicholas Pooran,Kuldeep Yadav,1,0,0,0,0,0,1,0,,,,55,3,7,45,75,7.33,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,7.4,46,1,Mitchell Marsh,Kuldeep Yadav,1,0,0,0,0,0,1,0,,,,56,3,7,46,74,7.3,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,7.5,47,1,Nicholas Pooran,Kuldeep Yadav,1,0,0,0,0,0,1,0,,,,57,3,7,47,73,7.28,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,7.6,48,1,Mitchell Marsh,Kuldeep Yadav,0,0,0,0,0,0,0,0,,,,57,3,7,48,72,7.12,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,8.1,49,1,Nicholas Pooran,Lungi Ngidi,1,0,0,0,0,0,1,0,,,,58,3,7,49,71,7.1,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,8.2,50,1,Mitchell Marsh,Lungi Ngidi,0,0,0,0,0,0,0,0,,,,58,3,7,50,70,6.96,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,8.3,51,1,Mitchell Marsh,Lungi Ngidi,6,0,0,0,0,0,6,0,,,,64,3,7,51,69,7.53,1,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,8.4,52,1,Mitchell Marsh,Lungi Ngidi,1,0,0,0,0,0,1,0,,,,65,3,7,52,68,7.5,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,8.5,53,1,Nicholas Pooran,Lungi Ngidi,0,0,0,0,0,0,0,1,bowled,Nicholas Pooran,,65,4,6,53,67,7.36,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,8.6,54,1,Abdul Samad,Lungi Ngidi,0,0,0,0,0,0,0,0,,,,65,4,6,54,66,7.22,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,9.1,55,1,Mitchell Marsh,Kuldeep Yadav,6,0,0,0,0,0,6,0,,,,71,4,6,55,65,7.75,1,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,9.2,56,1,Mitchell Marsh,Kuldeep Yadav,0,0,0,0,0,0,0,0,,,,71,4,6,56,64,7.61,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,9.3,57,1,Mitchell Marsh,Kuldeep Yadav,0,0,0,0,0,0,0,1,bowled,Mitchell Marsh,,71,5,5,57,63,7.47,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,9.4,58,1,Mukul Choudhary,Kuldeep Yadav,4,0,0,0,0,0,4,0,,,,75,5,5,58,62,7.76,1,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,9.5,59,1,Mukul Choudhary,Kuldeep Yadav,4,0,0,0,0,0,4,0,,,,79,5,5,59,61,8.03,1,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,9.6,60,1,Mukul Choudhary,Kuldeep Yadav,1,0,0,0,0,0,1,0,,,,80,5,5,60,60,8,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,10.1,61,1,Mukul Choudhary,Axar Patel,1,0,0,0,0,0,1,0,,,,81,5,5,61,59,7.97,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,10.2,62,1,Abdul Samad,Axar Patel,1,0,0,0,0,0,1,0,,,,82,5,5,62,58,7.94,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,10.3,63,1,Mukul Choudhary,Axar Patel,0,0,0,0,0,0,0,0,,,,82,5,5,63,57,7.81,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,10.4,64,1,Mukul Choudhary,Axar Patel,1,0,0,0,0,0,1,0,,,,83,5,5,64,56,7.78,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,10.5,65,1,Abdul Samad,Axar Patel,1,0,0,0,0,0,1,0,,,,84,5,5,65,55,7.75,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,10.6,66,1,Mukul Choudhary,Axar Patel,0,0,0,0,0,0,0,0,,,,84,5,5,66,54,7.64,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,11.1,67,1,Abdul Samad,Vipraj Nigam,0,4,0,1,0,0,4,0,,,,88,5,5,67,53,7.88,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,11.2,68,1,Abdul Samad,Vipraj Nigam,4,0,0,0,0,0,4,0,,,,92,5,5,68,52,8.12,1,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,11.3,69,1,Abdul Samad,Vipraj Nigam,1,0,0,0,0,0,1,0,,,,93,5,5,69,51,8.09,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,11.4,70,1,Mukul Choudhary,Vipraj Nigam,1,0,0,0,0,0,1,0,,,,94,5,5,70,50,8.06,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,11.5,71,1,Abdul Samad,Vipraj Nigam,2,0,0,0,0,0,2,0,,,,96,5,5,71,49,8.11,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,11.6,72,1,Abdul Samad,Vipraj Nigam,0,0,0,0,0,0,0,0,,,,96,5,5,72,48,8,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,12.1,73,1,Mukul Choudhary,Natarajan,1,0,0,0,0,0,1,0,,,,97,5,5,73,47,7.97,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,12.2,74,1,Abdul Samad,Natarajan,2,0,0,0,0,0,2,0,,,,99,5,5,74,46,8.03,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,12.3,75,1,Abdul Samad,Natarajan,0,0,0,0,0,0,0,0,,,,99,5,5,75,45,7.92,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,12.4,76,1,Abdul Samad,Natarajan,4,0,0,0,0,0,4,0,,,,103,5,5,76,44,8.13,1,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,12.5,77,1,Abdul Samad,Natarajan,1,0,0,0,0,0,1,0,,,,104,5,5,77,43,8.1,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,12.6,78,1,Mukul Choudhary,Natarajan,1,0,0,0,0,0,1,0,,,,105,5,5,78,42,8.08,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,13.1,79,1,Mukul Choudhary,Kuldeep Yadav,0,0,0,0,0,0,0,1,caught,Mukul Choudhary,Kuldeep Yadav,105,6,4,79,41,7.97,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,13.2,80,1,Shahbaz Ahmed,Kuldeep Yadav,0,0,0,0,0,0,0,0,,,,105,6,4,80,40,7.88,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,13.3,81,1,Shahbaz Ahmed,Kuldeep Yadav,1,0,0,0,0,0,1,0,,,,106,6,4,81,39,7.85,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,13.4,82,1,Abdul Samad,Kuldeep Yadav,2,0,0,0,0,0,2,0,,,,108,6,4,82,38,7.9,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,13.5,83,1,Abdul Samad,Kuldeep Yadav,0,0,0,0,0,0,0,0,,,,108,6,4,83,37,7.81,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,13.6,84,1,Abdul Samad,Kuldeep Yadav,0,0,0,0,0,0,0,0,,,,108,6,4,84,36,7.71,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,14.1,85,1,Shahbaz Ahmed,Natarajan,0,0,0,0,0,0,0,0,,,,108,6,4,85,35,7.62,0,1,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,14.2,86,1,Shahbaz Ahmed,Natarajan,1,0,0,0,0,0,1,0,,,,109,6,4,86,34,7.6,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,14.3,87,1,Abdul Samad,Natarajan,6,0,0,0,0,0,6,0,,,,115,6,4,87,33,7.93,1,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,14.4,88,1,Abdul Samad,Natarajan,4,0,0,0,0,0,4,0,,,,119,6,4,88,32,8.11,1,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,14.5,89,1,Abdul Samad,Natarajan,1,0,0,0,0,0,1,0,,,,120,6,4,89,31,8.09,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,14.6,90,1,Shahbaz Ahmed,Natarajan,1,0,0,0,0,0,1,0,,,,121,6,4,90,30,8.07,0,0,Middle,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,15.1,91,1,Shahbaz Ahmed,Kuldeep Yadav,1,0,0,0,0,0,1,0,,,,122,6,4,91,29,8.04,0,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,15.2,92,1,Abdul Samad,Kuldeep Yadav,1,0,0,0,0,0,1,0,,,,123,6,4,92,28,8.02,0,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,15.3,93,1,Shahbaz Ahmed,Kuldeep Yadav,1,0,0,0,0,0,1,0,,,,124,6,4,93,27,8,0,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,15.4,94,1,Abdul Samad,Kuldeep Yadav,1,0,0,0,0,0,1,0,,,,125,6,4,94,26,7.98,0,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,15.5,95,1,Shahbaz Ahmed,Kuldeep Yadav,1,0,0,0,0,0,1,0,,,,126,6,4,95,25,7.96,0,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,15.6,96,1,Abdul Samad,Kuldeep Yadav,1,0,0,0,0,0,1,0,,,,127,6,4,96,24,7.94,0,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,16.1,97,1,Abdul Samad,Lungi Ngidi,1,0,0,0,0,0,1,0,,,,128,6,4,97,23,7.92,0,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,16.2,98,1,Shahbaz Ahmed,Lungi Ngidi,4,0,0,0,0,0,4,0,,,,132,6,4,98,22,8.08,1,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,16.3,99,1,Shahbaz Ahmed,Lungi Ngidi,1,0,0,0,0,0,1,0,,,,133,6,4,99,21,8.06,0,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,16.4,100,1,Abdul Samad,Lungi Ngidi,1,0,0,0,0,0,1,0,,,,134,6,4,100,20,8.04,0,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,16.5,101,1,Shahbaz Ahmed,Lungi Ngidi,0,0,0,0,0,0,0,0,,,,134,6,4,101,19,7.96,0,1,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,16.6,102,1,Shahbaz Ahmed,Lungi Ngidi,1,0,0,0,0,0,1,0,,,,135,6,4,102,18,7.94,0,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,17.1,103,1,Shahbaz Ahmed,Natarajan,1,0,0,0,0,0,1,0,,,,136,6,4,103,17,7.92,0,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,17.2,104,1,Abdul Samad,Natarajan,2,0,0,0,0,0,2,0,,,,138,6,4,104,16,7.96,0,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,17.3,105,1,Abdul Samad,Natarajan,0,0,0,0,0,0,0,1,caught,Abdul Samad,David Miller,138,7,3,105,15,7.89,0,1,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,17.4,106,1,Mohammed Shami,Natarajan,1,0,0,0,0,0,1,0,,,,139,7,3,106,14,7.87,0,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,17.5,107,1,Shahbaz Ahmed,Natarajan,1,0,0,0,0,0,1,0,,,,140,7,3,107,13,7.85,0,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,17.6,108,1,Mohammed Shami,Natarajan,0,0,0,0,0,0,0,1,bowled,Mohammed Shami,,140,8,2,108,12,7.78,0,1,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,18.1,109,1,Shahbaz Ahmed,Lungi Ngidi,0,0,0,0,0,0,0,0,,,,140,8,2,109,11,7.71,0,1,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,18.2,110,1,Shahbaz Ahmed,Lungi Ngidi,1,0,0,0,0,0,1,0,,,,141,8,2,110,10,7.69,0,0,Death,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,LSG,DC,Lucknow Super Giants,Delhi Capitals,18.3,111,1,Anrich Nortje,Lungi Ngidi,0,0,0,0,0,0,0,1,bowled,Anrich Nortje,,141,9,1,111,9,7.62,0,1,Death,,,
