match_no,innings,batting_team,bowling_team,venue,phase,total_runs,total_wickets,wickets_remaining,balls_bowled,balls_remaining,crr,mom_runs_l30,mom_wkts_l30,mom_dot_rate_l30,mom_bdry_rate_l30,partnership_runs,partnership_balls,y_final_score
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,42,0,10,20,100,12.6,42,0,0.3,0.4,42,20,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,43,0,10,20,100,12.9,43,0,0.286,0.381,43,21,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,44,0,10,21,99,12.57,44,0,0.273,0.364,44,22,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,44,1,9,22,98,12.0,44,1,0.304,0.348,44,23,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,44,1,9,23,97,11.48,44,1,0.333,0.333,0,1,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,45,1,9,24,96,11.25,45,1,0.32,0.32,1,2,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,45,1,9,25,95,10.8,45,1,0.346,0.308,1,3,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,46,1,9,26,94,10.62,46,1,0.333,0.296,2,4,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,50,1,9,27,93,11.11,50,1,0.321,0.321,6,5,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,54,1,9,28,92,11.57,54,1,0.31,0.345,10,6,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,58,1,9,29,91,12.0,58,1,0.3,0.367,14,7,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,59,1,9,30,90,11.8,59,1,0.267,0.367,15,8,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,59,1,9,31,89,11.42,58,1,0.3,0.367,15,9,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,60,1,9,32,88,11.25,58,1,0.3,0.367,16,10,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,66,1,9,33,87,12.0,58,1,0.3,0.367,22,11,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,70,1,9,34,86,12.35,62,1,0.267,0.4,26,12,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,71,1,9,35,85,12.17,62,1,0.267,0.4,27,13,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Powerplay,71,1,9,36,84,11.83,61,1,0.3,0.4,27,14,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,71,1,9,37,83,11.51,57,1,0.333,0.367,27,15,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,72,1,9,38,82,11.37,58,1,0.3,0.367,28,16,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,76,1,9,39,81,11.69,58,1,0.3,0.367,32,17,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,77,1,9,40,80,11.55,55,1,0.3,0.333,33,18,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,78,1,9,41,79,11.41,52,1,0.3,0.3,34,19,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,84,1,9,42,78,12.0,57,1,0.3,0.333,40,20,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,85,1,9,43,77,11.86,58,1,0.267,0.333,41,21,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,86,1,9,44,76,11.73,59,1,0.233,0.333,42,22,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,87,1,9,45,75,11.6,54,1,0.233,0.3,43,23,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,88,1,9,46,74,11.48,51,1,0.233,0.267,44,24,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,89,1,9,47,73,11.36,52,1,0.2,0.267,45,25,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,89,1,9,48,72,11.12,48,1,0.233,0.233,45,26,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,93,1,9,49,71,11.39,51,1,0.233,0.267,49,27,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,97,1,9,50,70,11.64,54,1,0.233,0.3,53,28,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,98,1,9,51,69,11.53,54,1,0.233,0.3,54,29,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,98,1,9,52,68,11.31,54,0,0.233,0.3,54,30,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,99,1,9,52,68,11.42,55,0,0.2,0.3,55,31,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,105,1,9,53,67,11.89,60,0,0.2,0.333,61,32,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,105,2,8,54,66,11.67,60,1,0.2,0.333,61,33,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,105,2,8,55,65,11.45,59,1,0.233,0.333,0,1,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,106,2,8,56,64,11.36,56,1,0.233,0.3,1,2,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,106,2,8,57,63,11.16,52,1,0.267,0.267,1,3,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,106,2,8,58,62,10.97,48,1,0.3,0.233,1,4,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,106,2,8,59,61,10.78,47,1,0.333,0.233,1,5,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,107,2,8,60,60,10.7,48,1,0.3,0.233,2,6,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,107,2,8,61,59,10.52,47,1,0.333,0.233,2,7,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,113,2,8,62,58,10.94,47,1,0.333,0.233,8,8,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,117,2,8,63,57,11.14,47,1,0.333,0.233,12,9,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,117,3,7,64,56,10.97,46,2,0.367,0.233,12,10,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,117,3,7,65,55,10.8,46,2,0.367,0.233,0,1,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,121,3,7,66,54,11.0,50,2,0.333,0.267,4,2,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,122,3,7,67,53,10.93,50,2,0.333,0.267,5,3,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,122,3,7,68,52,10.76,46,2,0.367,0.233,5,4,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,122,4,6,69,51,10.61,45,3,0.4,0.233,5,5,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,123,4,6,70,50,10.54,45,3,0.4,0.233,1,1,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,124,4,6,71,49,10.48,40,3,0.4,0.2,2,2,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,125,4,6,72,48,10.42,40,3,0.4,0.2,3,3,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,125,4,6,73,47,10.27,39,3,0.433,0.2,3,4,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,126,4,6,74,46,10.22,39,3,0.433,0.2,4,5,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,126,4,6,75,45,10.08,38,3,0.467,0.2,4,6,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,127,4,6,75,45,10.16,38,3,0.467,0.2,5,7,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,131,4,6,76,44,10.34,42,3,0.433,0.233,9,8,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,131,4,6,77,43,10.21,38,3,0.467,0.2,9,9,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,131,4,6,78,42,10.08,34,3,0.5,0.167,9,10,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,131,4,6,79,41,9.95,33,3,0.533,0.167,9,11,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,131,4,6,80,40,9.82,33,3,0.533,0.167,9,12,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,135,4,6,81,39,10.0,36,3,0.533,0.2,13,13,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,135,5,5,82,38,9.88,30,4,0.567,0.167,13,14,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,135,5,5,83,37,9.76,30,3,0.567,0.167,0,1,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,135,5,5,84,36,9.64,30,3,0.567,0.167,0,2,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,136,5,5,85,35,9.6,30,3,0.567,0.167,1,3,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,136,5,5,86,34,9.49,30,3,0.567,0.167,1,4,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,137,5,5,87,33,9.45,31,3,0.533,0.167,2,5,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,137,5,5,88,32,9.34,31,3,0.533,0.167,2,6,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,138,5,5,89,31,9.3,31,3,0.533,0.167,3,7,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Middle,139,5,5,90,30,9.27,32,3,0.5,0.167,4,8,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,139,6,4,91,29,9.16,26,4,0.533,0.133,4,9,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,141,6,4,92,28,9.2,24,4,0.533,0.1,2,1,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,141,6,4,93,27,9.1,24,3,0.533,0.1,2,2,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,142,6,4,94,26,9.06,25,3,0.5,0.1,3,3,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,148,6,4,95,25,9.35,27,3,0.5,0.1,9,4,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,148,7,3,96,24,9.25,26,4,0.533,0.1,9,5,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,148,7,3,97,23,9.15,26,4,0.533,0.1,0,1,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,149,7,3,98,22,9.12,27,3,0.5,0.1,1,2,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,150,7,3,99,21,9.09,27,3,0.5,0.1,2,3,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,156,7,3,100,20,9.36,32,3,0.5,0.133,8,4,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,156,7,3,101,19,9.27,31,3,0.533,0.133,8,5,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,156,8,2,102,18,9.18,31,4,0.533,0.133,8,6,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,156,9,1,103,17,9.09,30,5,0.567,0.133,0,1,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,156,9,1,104,16,9.0,30,5,0.567,0.133,0,1,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,156,9,1,105,15,8.91,29,5,0.6,0.133,0,2,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,157,9,1,105,15,8.97,26,5,0.6,0.1,1,3,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,158,9,1,106,14,8.94,27,5,0.567,0.1,2,4,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,159,9,1,107,13,8.92,28,5,0.533,0.1,3,5,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,159,9,1,108,12,8.83,28,5,0.533,0.1,3,6,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,163,9,1,109,11,8.97,32,5,0.5,0.133,7,7,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,163,9,1,110,10,8.89,28,5,0.533,0.1,7,8,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,164,9,1,111,9,8.86,29,4,0.5,0.1,8,9,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,164,9,1,112,8,8.79,29,4,0.5,0.1,8,10,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,165,9,1,113,7,8.76,30,4,0.467,0.1,9,11,165
45,1,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",Death,165,10,0,114,6,8.68,29,5,0.5,0.1,9,12,165
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,2,0,10,1,119,12.0,2,0,0.0,0.0,2,1,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,2,1,9,2,118,6.0,2,1,0.5,0.0,2,2,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,2,2,8,3,117,4.0,2,2,0.667,0.0,0,1,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,2,2,8,4,116,3.0,2,2,0.75,0.0,0,1,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,6,2,8,5,115,7.2,6,2,0.6,0.2,4,2,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,6,2,8,6,114,6.0,6,2,0.667,0.167,4,3,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,10,2,8,7,113,8.57,10,2,0.571,0.286,8,4,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,14,2,8,8,112,10.5,14,2,0.5,0.375,12,5,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,16,2,8,9,111,10.67,16,2,0.444,0.333,14,6,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,16,2,8,10,110,9.6,16,2,0.5,0.3,14,7,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,17,2,8,11,109,9.27,17,2,0.455,0.273,15,8,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,17,2,8,12,108,8.5,17,2,0.5,0.25,15,9,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,17,2,8,13,107,7.85,17,2,0.538,0.231,15,10,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,19,2,8,14,106,8.14,19,2,0.5,0.214,17,11,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,20,2,8,15,105,8.0,20,2,0.467,0.2,18,12,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,21,2,8,16,104,7.88,21,2,0.438,0.188,19,13,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,22,2,8,17,103,7.76,22,2,0.412,0.176,20,14,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,23,2,8,18,102,7.67,23,2,0.389,0.167,21,15,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,23,2,8,19,101,7.26,23,2,0.421,0.158,21,16,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,23,2,8,20,100,6.9,23,2,0.45,0.15,21,17,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,25,2,8,20,100,7.5,25,2,0.429,0.143,23,18,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,25,2,8,21,99,7.14,25,2,0.455,0.136,23,19,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,26,2,8,22,98,7.09,26,2,0.435,0.13,24,20,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,26,2,8,23,97,6.78,26,2,0.458,0.125,24,21,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,27,2,8,24,96,6.75,27,2,0.44,0.12,25,22,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,27,2,8,25,95,6.48,27,2,0.462,0.115,25,23,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,31,2,8,26,94,7.15,31,2,0.444,0.148,29,24,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,31,2,8,27,93,6.89,31,2,0.464,0.143,29,25,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,31,2,8,28,92,6.64,31,2,0.483,0.138,29,26,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,31,2,8,29,91,6.41,31,2,0.5,0.133,29,27,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,35,2,8,30,90,7.0,33,2,0.5,0.167,33,28,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,35,2,8,31,89,6.77,33,1,0.5,0.167,33,29,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,35,3,7,32,88,6.56,33,1,0.5,0.167,33,30,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,35,3,7,33,87,6.36,33,1,0.5,0.167,0,1,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,35,3,7,34,86,6.18,29,1,0.533,0.133,0,2,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,35,3,7,35,85,6.0,29,1,0.533,0.133,0,3,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Powerplay,35,3,7,36,84,5.83,25,1,0.567,0.1,0,4,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,36,3,7,37,83,5.84,22,1,0.567,0.067,1,5,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,36,3,7,38,82,5.68,20,1,0.6,0.067,1,6,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,36,4,6,39,81,5.54,20,2,0.6,0.067,1,7,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,37,4,6,40,80,5.55,20,2,0.6,0.067,1,1,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,38,4,6,41,79,5.56,21,2,0.567,0.067,2,2,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,39,4,6,42,78,5.57,22,2,0.533,0.067,3,3,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,39,4,6,43,77,5.44,20,2,0.567,0.067,3,4,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,43,4,6,44,76,5.86,23,2,0.567,0.1,7,5,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,44,4,6,45,75,5.87,23,2,0.567,0.1,8,6,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,45,4,6,46,74,5.87,23,2,0.567,0.1,9,7,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,45,4,6,47,73,5.74,22,2,0.6,0.1,9,8,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,45,4,6,48,72,5.62,22,2,0.6,0.1,9,9,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,45,4,6,49,71,5.51,22,2,0.6,0.1,9,10,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,46,4,6,50,70,5.52,21,2,0.6,0.1,10,11,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,47,4,6,51,69,5.53,22,2,0.567,0.1,11,12,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,47,5,5,52,68,5.42,21,3,0.6,0.1,11,13,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,47,5,5,53,67,5.32,21,3,0.6,0.1,0,1,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,47,5,5,54,66,5.22,20,3,0.633,0.1,0,2,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,48,5,5,55,65,5.24,21,3,0.6,0.1,1,3,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,48,5,5,56,64,5.14,17,3,0.633,0.067,1,4,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,49,5,5,57,63,5.16,18,3,0.6,0.067,2,5,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,50,5,5,58,62,5.17,19,3,0.567,0.067,3,6,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,50,5,5,59,61,5.08,19,3,0.567,0.067,3,7,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,51,5,5,60,60,5.1,16,3,0.567,0.033,4,8,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,51,5,5,61,59,5.02,16,3,0.567,0.033,4,9,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,52,5,5,62,58,5.03,17,2,0.533,0.033,5,10,163
